GeneID,Intensity.LUAD_phos_05N
LAS1L,239281509
TMEM184B,0
PRRC2C,119174604
YIPF1,120889604
PPME1,0
RIPK3,124432804
TRIM17,0
RBM7,140487804
KCTD3,0
YTHDF2,117057704
CTDP1,0
PAXBP1,238696809
SUPT16H,0
UTP18,263585609
CD2AP,250710309
SRPRB,114614504
COL4A3BP,0
GTF3C3,142958804
TRPV2,0
CDC42BPB,272097309
RBM8A,244311409
USP16,126937804
TSSC4,0
SNX14,116171804
SNX13,114949904
SNX9,0
SNX8,0
SNX5,114936604
FLVCR1,116755804
PTGDR2,229132429
PEX16,0
HEBP2,0
PUS1,0
LRRFIP2,1052517103
FHOD1,259254309
F11R,277447009
SPIN1,116048604
SLC12A7,117933704
COPG1,0
AUP1,120551204
CLIC4,115481404
TACC3,0
SPCS1,0
AP4B1,0
EMILIN1,0
ARFGEF2,636070223
ARFGEF1,244241309
MAD1L1,123877804
MRVI1,355429214
DYNC1LI1,251601609
EPN1,555319018
TEX264,118923604
CABIN1,0
TAF6L,0
DNMT3A,0
IKBKG,230164709
IGF2BP2,116658204
CSNK1G3,232361909
SLC4A7,0
SQRDL,119297604
ROBO1,114610704
SESN1,114593344
AP1M2,0
NCOA3,463257818
NUMBL,129363804
SLC4A4,476868318
MAP3K4,0
CCDC61,372753014
WASF2,375573614
SETBP1,0
FAM169A,0
MYO16,0
MORC2,119324204
IVNS1ABP,0
SEC23IP,115584504
